"t","toy","p","Ws1","Wd1","T1","Ws2","Wd2","T2","Ws3","Wd3","T3"
2001-05-31 10:00:00,150.417,0.005,4.1,181.4,283.9,4.1,181.4,283.9,4.1,181.4,283.9
2001-05-31 11:00:00,150.458,0.003,2.1,169.2,284.1,2.1,169.2,284.1,2.1,169.2,284.1
2001-05-31 12:00:00,150.5,0.002,1.7,190,284.3,1.7,190,284.3,1.7,190,284.3
2001-05-31 13:00:00,150.542,0.007,1.8,123.7,283.8,1.2,204.4,284.5,1.2,204.4,284.5
2001-05-31 14:00:00,150.583,0.011,1.3,118.6,284.3,1.3,118.6,284.3,0.4,213.7,284.7
2001-05-31 15:00:00,150.625,0.002,1.3,132,284.7,1.3,132,284.7,1.3,132,284.7
2001-05-31 16:00:00,150.667,0.005,0.9,206.6,285,0.9,206.6,285,0.9,206.6,285
2001-05-31 17:00:00,150.708,0,1.7,315,285,1.7,315,285,1.7,315,285
2001-05-31 18:00:00,150.75,0,2.1,340.7,284.8,2.1,340.7,284.8,2.1,340.7,284.8
2001-05-31 19:00:00,150.792,0,2.2,2.6,284.6,3.1,335.1,284.6,3.1,335.1,284.6
2001-05-31 20:00:00,150.833,0,1.4,0,284.5,1.4,0,284.5,3.6,333.4,284.3
2001-05-31 21:00:00,150.875,0.05,2.9,322,284.4,2.9,322,284.4,2.9,322,284.4
2001-05-31 22:00:00,150.917,0.324,3.9,306.6,284.1,3.9,306.6,284.1,3.9,306.6,284.1
2001-05-31 23:00:00,150.958,0,3.7,304.1,283.8,3.7,304.1,283.8,3.7,304.1,283.8
2001-06-01 00:00:00,151,0,4.4,303,283.6,4.4,303,283.6,4.4,303,283.6
2001-06-01 01:00:00,151.042,0.521,5.1,293.1,283,5,300.2,283.3,5,300.2,283.3
2001-06-01 02:00:00,151.083,0.955,6.2,292.8,282.7,6.2,292.8,282.7,4.7,290,282.9
2001-06-01 03:00:00,151.125,0.717,6.2,285.8,282.6,6.2,285.8,282.6,6.2,285.8,282.6
2001-06-01 04:00:00,151.167,1.724,6.8,283.6,282.5,6.8,283.6,282.5,6.8,283.6,282.5
2001-06-01 05:00:00,151.208,3.457,9.2,282.5,282.4,9.2,282.5,282.4,9.2,282.5,282.4
2001-06-01 06:00:00,151.25,8.071,11.3,287.5,282.7,11.3,287.5,282.7,11.3,287.5,282.7
2001-06-01 07:00:00,151.292,9.379,10.2,287.2,282.5,10.2,285.9,282.6,10.2,285.9,282.6
2001-06-01 08:00:00,151.333,9,10.2,289.5,282.2,10.2,289.5,282.2,10.7,286.9,282.3
2001-06-01 09:00:00,151.375,7.376,9.8,281.2,282.2,9.8,281.2,282.2,9.8,281.2,282.2
2001-06-01 10:00:00,151.417,6.962,9.1,282.1,282.8,9.1,282.1,282.8,9.1,282.1,282.8
2001-06-01 11:00:00,151.458,8.357,9.5,273,283,9.5,273,283,9.5,273,283
2001-06-01 12:00:00,151.5,8.833,9.7,259.3,283.4,9.7,259.3,283.4,9.7,259.3,283.4
2001-06-01 13:00:00,151.542,10.775,11.7,251.1,283.2,10.4,252.1,283.3,10.4,252.1,283.3
2001-06-01 14:00:00,151.583,7.595,12.1,252.8,283,12.1,252.8,283,10.8,250.6,283
2001-06-01 15:00:00,151.625,10.161,11.1,265.4,282.7,11.1,265.4,282.7,11.1,265.4,282.7
2001-06-01 16:00:00,151.667,8.731,11.1,284.7,282.3,11.1,284.7,282.3,11.1,284.7,282.3
2001-06-01 17:00:00,151.708,10.018,11.5,283.1,281.9,11.5,283.1,281.9,11.5,283.1,281.9
2001-06-01 18:00:00,151.75,8.606,11.9,274.8,281.8,11.9,274.8,281.8,11.9,274.8,281.8
2001-06-01 19:00:00,151.792,7.134,12.9,273.5,281.5,12.8,275.8,281.7,12.8,275.8,281.7
2001-06-01 20:00:00,151.833,4.799,12.6,275.9,281.5,12.6,275.9,281.5,12.9,279.8,281.7
2001-06-01 21:00:00,151.875,3.248,11.7,272.9,281.3,11.7,272.9,281.3,11.7,272.9,281.3
2001-06-01 22:00:00,151.917,1.869,11.7,272,281.1,11.7,272,281.1,11.7,272,281.1
2001-06-01 23:00:00,151.958,1.335,11.3,275.6,281.2,11.3,275.6,281.2,11.3,275.6,281.2
2001-06-02 00:00:00,152,1.951,10.3,274.4,281.4,10.3,274.4,281.4,10.3,274.4,281.4
2001-06-02 01:00:00,152.042,2.39,6.4,253.6,281.7,9,266.8,281.4,9,266.8,281.4
2001-06-02 02:00:00,152.083,2.662,6.2,251.3,281.6,6.2,251.3,281.6,7.8,264.9,281.5
2001-06-02 03:00:00,152.125,1.653,5.8,254.1,281.7,5.8,254.1,281.7,5.8,254.1,281.7
2001-06-02 04:00:00,152.167,0.33,3.7,260.8,281.8,3.7,260.8,281.8,3.7,260.8,281.8
2001-06-02 05:00:00,152.208,0.502,3.1,262.6,281.9,3.1,262.6,281.9,3.1,262.6,281.9
2001-06-02 06:00:00,152.25,0.865,1.8,289.4,282,1.8,289.4,282,1.8,289.4,282
2001-06-02 07:00:00,152.292,1.339,1.6,262.9,281.9,1.7,319.8,282,1.7,319.8,282
2001-06-02 08:00:00,152.333,1.565,0.5,306.9,281.8,0.5,306.9,281.8,1.7,346.8,281.9
2001-06-02 09:00:00,152.375,1.707,1.1,33.7,281.8,1.1,33.7,281.8,1.1,33.7,281.8
2001-06-02 10:00:00,152.417,1.276,1.5,23.2,281.8,1.5,23.2,281.8,1.5,23.2,281.8
2001-06-02 11:00:00,152.458,0.617,1.1,26.6,281.9,1.1,26.6,281.9,1.1,26.6,281.9
2001-06-02 12:00:00,152.5,0.934,1,16.7,282,1,16.7,282,1,16.7,282
2001-06-02 13:00:00,152.542,2.623,3.9,329.5,282.7,2.2,346.6,282.1,2.2,346.6,282.1
2001-06-02 14:00:00,152.583,3.03,5.7,328.5,282.6,5.7,328.5,282.6,3.6,332,282.2
2001-06-02 15:00:00,152.625,4.079,5.4,349.3,282.5,5.4,349.3,282.5,5.4,349.3,282.5
2001-06-02 16:00:00,152.667,6.916,5.1,10.2,282.5,5.1,10.2,282.5,5.1,10.2,282.5
2001-06-02 17:00:00,152.708,16.253,5.2,21.6,282.5,5.2,21.6,282.5,5.2,21.6,282.5
2001-06-02 18:00:00,152.75,10.147,5.7,26.1,282.6,5.7,26.1,282.6,5.7,26.1,282.6
2001-06-02 19:00:00,152.792,4.506,4.4,15.9,282.7,5.8,26.6,282.6,5.8,26.6,282.6
2001-06-02 20:00:00,152.833,3.256,5.4,10.7,282.7,5.4,10.7,282.7,6.8,16.3,282.6
2001-06-02 21:00:00,152.875,4.93,6.2,5.5,282.7,6.2,5.5,282.7,6.2,5.5,282.7
2001-06-02 22:00:00,152.917,6.381,7.2,4,282.9,7.2,4,282.9,7.2,4,282.9
2001-06-02 23:00:00,152.958,6.458,8.4,0.7,283.1,8.4,0.7,283.1,8.4,0.7,283.1
2001-06-03 00:00:00,153,9.05,9.7,3.5,283.3,9.7,3.5,283.3,9.7,3.5,283.3
2001-06-03 01:00:00,153.042,5.221,11.5,8.5,283.6,10.4,10.6,283.5,10.4,10.6,283.5
2001-06-03 02:00:00,153.083,8.784,12.6,22.3,283.8,12.6,22.3,283.8,10.2,11.9,283.7
2001-06-03 03:00:00,153.125,12.31,13.4,31.6,283.5,13.4,31.6,283.5,13.4,31.6,283.5
2001-06-03 04:00:00,153.167,17.059,16.2,22.1,283.8,16.2,22.1,283.8,16.2,22.1,283.8
2001-06-03 05:00:00,153.208,19.563,17.9,13.6,283.7,17.9,13.6,283.7,17.9,13.6,283.7
2001-06-03 06:00:00,153.25,19.992,18.1,26.6,283.1,18.1,26.6,283.1,18.1,26.6,283.1
2001-06-03 07:00:00,153.292,19.94,19.9,26.3,283.3,20.8,25.3,283.2,20.8,25.3,283.2
2001-06-03 08:00:00,153.333,19.862,21,26.6,283.4,21,26.6,283.4,22.3,25,283.3
2001-06-03 09:00:00,153.375,20.011,20.5,21.8,282.9,20.5,21.8,282.9,20.5,21.8,282.9
2001-06-03 10:00:00,153.417,19.691,19.4,30.3,282.9,19.4,30.3,282.9,19.4,30.3,282.9
2001-06-03 11:00:00,153.458,19.379,18.8,36.6,283.2,18.8,36.6,283.2,18.8,36.6,283.2
2001-06-03 12:00:00,153.5,18.287,16.5,29.8,283.5,16.5,29.8,283.5,16.5,29.8,283.5
2001-06-03 13:00:00,153.542,15.243,13.3,29.3,283.8,15.3,25.1,283.8,15.3,25.1,283.8
2001-06-03 14:00:00,153.583,11.24,11.7,21.1,284,11.7,21.1,284,14.7,19.4,283.9
2001-06-03 15:00:00,153.625,7.355,9.8,15.3,284.1,9.8,15.3,284.1,9.8,15.3,284.1
2001-06-03 16:00:00,153.667,5.637,8.7,2.6,284.2,8.7,2.6,284.2,8.7,2.6,284.2
2001-06-03 17:00:00,153.708,0.956,7.6,354,284.2,7.6,354,284.2,7.6,354,284.2
2001-06-03 18:00:00,153.75,0.995,6.9,329.7,284.3,6.9,329.7,284.3,6.9,329.7,284.3
2001-06-03 19:00:00,153.792,2.044,7.7,305.5,283.9,7.9,314,284.2,7.9,314,284.2
2001-06-03 20:00:00,153.833,1.588,7.2,298.4,283.8,7.2,298.4,283.8,7.9,301.5,284.1
2001-06-03 21:00:00,153.875,2.483,6.1,291.1,283.8,6.1,291.1,283.8,6.1,291.1,283.8
2001-06-03 22:00:00,153.917,3.341,5.7,289.4,283.6,5.7,289.4,283.6,5.7,289.4,283.6
2001-06-03 23:00:00,153.958,3.723,8.1,283.5,282.9,8.1,283.5,282.9,8.1,283.5,282.9
2001-06-04 00:00:00,154,5.799,8.4,291.7,282.4,8.4,291.7,282.4,8.4,291.7,282.4
2001-06-04 01:00:00,154.042,4.962,8,285.9,282.1,7.7,284.2,282.2,7.7,284.2,282.2
2001-06-04 02:00:00,154.083,6.462,7.8,278.9,281.9,7.8,278.9,281.9,8.9,283.7,281.7
2001-06-04 03:00:00,154.125,7.176,9.3,283,281.6,9.3,283,281.6,9.3,283,281.6
2001-06-04 04:00:00,154.167,7.024,8.8,292.8,281.6,8.8,292.8,281.6,8.8,292.8,281.6
2001-06-04 05:00:00,154.208,5.22,8.1,289.6,281.7,8.1,289.6,281.7,8.1,289.6,281.7
2001-06-04 06:00:00,154.25,9.68,9,278.3,281.7,9,278.3,281.7,9,278.3,281.7
2001-06-04 07:00:00,154.292,8.817,10.8,281.2,281.8,10.7,282.4,281.8,10.7,282.4,281.8
2001-06-04 08:00:00,154.333,8.043,10.3,280.7,282.1,10.3,280.7,282.1,10.5,285,282
2001-06-04 09:00:00,154.375,9.958,10.3,278.9,282.6,10.3,278.9,282.6,10.3,278.9,282.6
2001-06-04 10:00:00,154.417,9.539,10,278,283.1,10,278,283.1,10,278,283.1
2001-06-04 11:00:00,154.458,7.791,9.9,275.8,283.5,9.9,275.8,283.5,9.9,275.8,283.5
2001-06-04 12:00:00,154.5,7.94,8.8,266.7,283.5,8.8,266.7,283.5,8.8,266.7,283.5
2001-06-04 13:00:00,154.542,11.334,9.7,272.4,283.1,8.9,262.9,283.4,8.9,262.9,283.4
2001-06-04 14:00:00,154.583,12.137,10.4,276.6,283.2,10.4,276.6,283.2,9.9,273.5,283.7
2001-06-04 15:00:00,154.625,11.225,10.2,275,283.4,10.2,275,283.4,10.2,275,283.4
2001-06-04 16:00:00,154.667,11.147,11.7,272,283.4,11.7,272,283.4,11.7,272,283.4
2001-06-04 17:00:00,154.708,11.601,11.7,269.5,283,11.7,269.5,283,11.7,269.5,283
2001-06-04 18:00:00,154.75,11.526,11.7,266.6,282.8,11.7,266.6,282.8,11.7,266.6,282.8
2001-06-04 19:00:00,154.792,11.37,13.4,273.8,282.6,13,271.8,282.7,13,271.8,282.7
2001-06-04 20:00:00,154.833,11.384,11.8,277.3,282.5,11.8,277.3,282.5,12.1,278.1,282.6
2001-06-04 21:00:00,154.875,9.374,11.3,271.5,282.4,11.3,271.5,282.4,11.3,271.5,282.4
2001-06-04 22:00:00,154.917,9.082,11.8,272.9,282.3,11.8,272.9,282.3,11.8,272.9,282.3
2001-06-04 23:00:00,154.958,8.574,11.4,276.6,282.2,11.4,276.6,282.2,11.4,276.6,282.2
2001-06-05 00:00:00,155,8.598,11.6,272,282.1,11.6,272,282.1,11.6,272,282.1
2001-06-05 01:00:00,155.042,10.124,13.4,277.7,282.4,13.2,273,282.2,13.2,273,282.2
2001-06-05 02:00:00,155.083,10.646,13,278.4,282.6,13,278.4,282.6,12.9,276.7,282.1
2001-06-05 03:00:00,155.125,9.878,12.8,277.6,282.7,12.8,277.6,282.7,12.8,277.6,282.7
2001-06-05 04:00:00,155.167,9.115,13,289.3,282.8,13,289.3,282.8,13,289.3,282.8
2001-06-05 05:00:00,155.208,9.965,11.9,291.6,282.9,11.9,291.6,282.9,11.9,291.6,282.9
2001-06-05 06:00:00,155.25,10.582,10.9,284.3,282.9,10.9,284.3,282.9,10.9,284.3,282.9
2001-06-05 07:00:00,155.292,12.646,10.5,283.8,282.8,10.4,283.9,282.8,10.4,283.9,282.8
2001-06-05 08:00:00,155.333,11.904,10.4,280.6,283,10.4,280.6,283,10.2,284.2,282.9
2001-06-05 09:00:00,155.375,13.865,11.2,279.2,283.1,11.2,279.2,283.1,11.2,279.2,283.1
2001-06-05 10:00:00,155.417,13.546,11.1,275.7,283.3,11.1,275.7,283.3,11.1,275.7,283.3
2001-06-05 11:00:00,155.458,11.439,10.7,268.9,283.8,10.7,268.9,283.8,10.7,268.9,283.8
2001-06-05 12:00:00,155.5,11.005,10.1,266,284.1,10.1,266,284.1,10.1,266,284.1
2001-06-05 13:00:00,155.542,9.959,9.2,263.7,283.7,9.7,262.3,284.5,9.7,262.3,284.5
2001-06-05 14:00:00,155.583,9.344,9.3,256.3,284.5,9.3,256.3,284.5,9.8,260.1,285
2001-06-05 15:00:00,155.625,9.216,9,259.1,285.1,9,259.1,285.1,9,259.1,285.1
2001-06-05 16:00:00,155.667,10.236,9,255.8,285.3,9,255.8,285.3,9,255.8,285.3
2001-06-05 17:00:00,155.708,9.522,8.2,247.8,285.4,8.2,247.8,285.4,8.2,247.8,285.4
2001-06-05 18:00:00,155.75,6.312,8.6,240.2,285.3,8.6,240.2,285.3,8.6,240.2,285.3
2001-06-05 19:00:00,155.792,2.741,8,236.7,284.5,7.8,241.8,284.7,7.8,241.8,284.7
2001-06-05 20:00:00,155.833,2.466,7.8,231.2,284,7.8,231.2,284,6.9,233.8,284.3
2001-06-05 21:00:00,155.875,2.427,6.4,225.6,283.7,6.4,225.6,283.7,6.4,225.6,283.7
2001-06-05 22:00:00,155.917,4.357,6,214.8,283.3,6,214.8,283.3,6,214.8,283.3
2001-06-05 23:00:00,155.958,8.063,5.9,208.3,283,5.9,208.3,283,5.9,208.3,283
2001-06-06 00:00:00,156,8.1,6.3,210.7,282.7,6.3,210.7,282.7,6.3,210.7,282.7
2001-06-06 01:00:00,156.042,7.228,6.2,230.9,282.3,7.2,217.7,282.2,7.2,217.7,282.2
2001-06-06 02:00:00,156.083,4.424,7.1,223.9,282.3,7.1,223.9,282.3,7.9,220.9,282.2
2001-06-06 03:00:00,156.125,2.424,7.6,231.9,282.1,7.6,231.9,282.1,7.6,231.9,282.1
2001-06-06 04:00:00,156.167,3.223,8.2,235,281.8,8.2,235,281.8,8.2,235,281.8
2001-06-06 05:00:00,156.208,4.197,8,237.3,282,8,237.3,282,8,237.3,282
2001-06-06 06:00:00,156.25,6.256,6.3,237.3,282.5,6.3,237.3,282.5,6.3,237.3,282.5
2001-06-06 07:00:00,156.292,5.099,6.1,213.7,283,6.3,226.9,282.9,6.3,226.9,282.9
2001-06-06 08:00:00,156.333,4.265,7.3,203.4,283.1,7.3,203.4,283.1,6.9,215.5,283
2001-06-06 09:00:00,156.375,7.017,7.6,207.2,283.4,7.6,207.2,283.4,7.6,207.2,283.4
2001-06-06 10:00:00,156.417,6.608,7.8,209.2,283.9,7.8,209.2,283.9,7.8,209.2,283.9
2001-06-06 11:00:00,156.458,4.755,7.4,214.5,284.5,7.4,214.5,284.5,7.4,214.5,284.5
2001-06-06 12:00:00,156.5,5.228,7.8,226,284.4,7.8,226,284.4,7.8,226,284.4
2001-06-06 13:00:00,156.542,5.419,6.9,213.7,284.3,6.2,223.7,284.2,6.2,223.7,284.2
2001-06-06 14:00:00,156.583,6.761,6.2,213.2,285.1,6.2,213.2,285.1,5.2,225.8,285.1
2001-06-06 15:00:00,156.625,8.167,5.5,227.9,285.4,5.5,227.9,285.4,5.5,227.9,285.4
2001-06-06 16:00:00,156.667,4.347,5.9,233.9,284.8,5.9,233.9,284.8,5.9,233.9,284.8
2001-06-06 17:00:00,156.708,3.613,5,224.2,284.4,5,224.2,284.4,5,224.2,284.4
2001-06-06 18:00:00,156.75,3.717,5.6,225.7,284.7,5.6,225.7,284.7,5.6,225.7,284.7
2001-06-06 19:00:00,156.792,4.229,7.1,217,284.9,7.3,226.7,284.6,7.3,226.7,284.6
2001-06-06 20:00:00,156.833,2.604,5.9,212.6,284.6,5.9,212.6,284.6,5.9,227.1,284.2
2001-06-06 21:00:00,156.875,1.772,6.5,219.4,284.2,6.5,219.4,284.2,6.5,219.4,284.2
2001-06-06 22:00:00,156.917,1.461,6,223,283.8,6,223,283.8,6,223,283.8
2001-06-06 23:00:00,156.958,1.925,4.9,219.2,283.5,4.9,219.2,283.5,4.9,219.2,283.5
2001-06-07 00:00:00,157,0.401,4.5,196.8,283.3,4.5,196.8,283.3,4.5,196.8,283.3
2001-06-07 01:00:00,157.042,0.001,4.2,163.3,283.9,4.8,183.6,283.3,4.8,183.6,283.3
2001-06-07 02:00:00,157.083,0.006,5.4,155.8,283.6,5.4,155.8,283.6,6,184.8,283.3
2001-06-07 03:00:00,157.125,1.132,5.7,159.3,283.8,5.7,159.3,283.8,5.7,159.3,283.8
2001-06-07 04:00:00,157.167,1.726,5.4,154.9,283.8,5.4,154.9,283.8,5.4,154.9,283.8
2001-06-07 05:00:00,157.208,4.849,5.5,146,283.8,5.5,146,283.8,5.5,146,283.8
2001-06-07 06:00:00,157.25,10.805,5.3,158.8,283.9,5.3,158.8,283.9,5.3,158.8,283.9
2001-06-07 07:00:00,157.292,9.704,5.6,168.7,283.9,4.5,192.8,283.9,4.5,192.8,283.9
2001-06-07 08:00:00,157.333,9.809,9.1,187.6,284.2,9.1,187.6,284.2,6.5,210.5,284
2001-06-07 09:00:00,157.375,7.682,11,192.6,284.5,11,192.6,284.5,11,192.6,284.5
2001-06-07 10:00:00,157.417,6.85,12.3,190.8,284.6,12.3,190.8,284.6,12.3,190.8,284.6
2001-06-07 11:00:00,157.458,8.426,12.1,192.9,284.4,12.1,192.9,284.4,12.1,192.9,284.4
2001-06-07 12:00:00,157.5,14.506,12,190.1,284.4,12,190.1,284.4,12,190.1,284.4
2001-06-07 13:00:00,157.542,18.075,12.5,199.2,285,13,198.9,284.3,13,198.9,284.3
2001-06-07 14:00:00,157.583,18.851,11.1,206.8,284.7,11.1,206.8,284.7,14,222.1,283.7
2001-06-07 15:00:00,157.625,18.837,13.7,235.4,284.4,13.7,235.4,284.4,13.7,235.4,284.4
2001-06-07 16:00:00,157.667,20.093,13.5,235.8,283.3,13.5,235.8,283.3,13.5,235.8,283.3
2001-06-07 17:00:00,157.708,20.084,14.3,248.6,282.5,14.3,248.6,282.5,14.3,248.6,282.5
2001-06-07 18:00:00,157.75,19.525,16.4,261.2,281.7,16.4,261.2,281.7,16.4,261.2,281.7
2001-06-07 19:00:00,157.792,17.308,16.6,240.3,281.3,15.4,245.1,281.4,15.4,245.1,281.4
2001-06-07 20:00:00,157.833,14.031,16.8,235.9,281,16.8,235.9,281,15.2,240.1,281.2
2001-06-07 21:00:00,157.875,9.239,15.9,250.5,281.4,15.9,250.5,281.4,15.9,250.5,281.4
2001-06-07 22:00:00,157.917,6.699,15.5,250,281.4,15.5,250,281.4,15.5,250,281.4
2001-06-07 23:00:00,157.958,6.833,14.9,248.8,281.2,14.9,248.8,281.2,14.9,248.8,281.2
2001-06-08 00:00:00,158,7.199,14.5,246.8,280.9,14.5,246.8,280.9,14.5,246.8,280.9
2001-06-08 01:00:00,158.042,7.535,14.4,250.9,281.3,14,241.8,280.9,14,241.8,280.9
2001-06-08 02:00:00,158.083,8.162,14.3,257.9,280.7,14.3,257.9,280.7,12.9,249.2,280.7
2001-06-08 03:00:00,158.125,9.722,13.8,256.6,280.5,13.8,256.6,280.5,13.8,256.6,280.5
2001-06-08 04:00:00,158.167,10.9,13.3,251.6,280.6,13.3,251.6,280.6,13.3,251.6,280.6
2001-06-08 05:00:00,158.208,9.459,13,251.1,280.8,13,251.1,280.8,13,251.1,280.8
2001-06-08 06:00:00,158.25,9.796,12.8,246,281.1,12.8,246,281.1,12.8,246,281.1
2001-06-08 07:00:00,158.292,12.018,13.3,241.7,281.4,14.3,245.2,281.1,14.3,245.2,281.1
2001-06-08 08:00:00,158.333,15.075,13.3,242.3,281.4,13.3,242.3,281.4,13.2,247.3,281.1
2001-06-08 09:00:00,158.375,15.923,13,242.4,281.2,13,242.4,281.2,13,242.4,281.2
2001-06-08 10:00:00,158.417,14.824,12.8,242,281.5,12.8,242,281.5,12.8,242,281.5
2001-06-08 11:00:00,158.458,13.447,13.5,244,281.4,13.5,244,281.4,13.5,244,281.4
2001-06-08 12:00:00,158.5,13.075,13.3,247.9,281.2,13.3,247.9,281.2,13.3,247.9,281.2
2001-06-08 13:00:00,158.542,14.434,13.4,254.8,281.4,13,249.3,281.3,13,249.3,281.3
2001-06-08 14:00:00,158.583,13.72,13.6,255.6,281.5,13.6,255.6,281.5,12.9,246.6,281.3
2001-06-08 15:00:00,158.625,12.87,13,256.6,281.8,13,256.6,281.8,13,256.6,281.8
2001-06-08 16:00:00,158.667,11.514,12.8,265.1,282,12.8,265.1,282,12.8,265.1,282
2001-06-08 17:00:00,158.708,11.299,13.2,272.6,281.9,13.2,272.6,281.9,13.2,272.6,281.9
2001-06-08 18:00:00,158.75,10.88,12.6,280.1,281.9,12.6,280.1,281.9,12.6,280.1,281.9
2001-06-08 19:00:00,158.792,8.64,12.1,276.7,281.8,11.8,278.7,282.1,11.8,278.7,282.1
2001-06-08 20:00:00,158.833,5.028,11.4,269.5,281.6,11.4,269.5,281.6,11.2,272.6,281.9
2001-06-08 21:00:00,158.875,2.636,11.3,273,281.3,11.3,273,281.3,11.3,273,281.3
2001-06-08 22:00:00,158.917,2.674,9.9,272.3,281.2,9.9,272.3,281.2,9.9,272.3,281.2
2001-06-08 23:00:00,158.958,3.037,9.1,266.9,281,9.1,266.9,281,9.1,266.9,281
2001-06-09 00:00:00,159,3.341,9,259.1,280.8,9,259.1,280.8,9,259.1,280.8
2001-06-09 01:00:00,159.042,3.879,9,251.2,280.8,9.4,254.6,280.7,9.4,254.6,280.7
2001-06-09 02:00:00,159.083,3.903,9.6,261.6,280.9,9.6,261.6,280.9,9.1,259.2,280.5
2001-06-09 03:00:00,159.125,2.872,9.3,265.7,280.8,9.3,265.7,280.8,9.3,265.7,280.8
2001-06-09 04:00:00,159.167,3.631,8.8,264.8,280.5,8.8,264.8,280.5,8.8,264.8,280.5
2001-06-09 05:00:00,159.208,1.746,8.3,264.5,280.2,8.3,264.5,280.2,8.3,264.5,280.2
2001-06-09 06:00:00,159.25,0.699,7.8,260.4,280.3,7.8,260.4,280.3,7.8,260.4,280.3
2001-06-09 07:00:00,159.292,2.885,7.3,265.3,280.2,8.1,270.7,280.5,8.1,270.7,280.5
2001-06-09 08:00:00,159.333,2.832,7.4,272.3,280.6,7.4,272.3,280.6,7.9,277.3,280.8
2001-06-09 09:00:00,159.375,2.92,7.3,273.1,280.7,7.3,273.1,280.7,7.3,273.1,280.7
2001-06-09 10:00:00,159.417,2.499,7.7,271.5,280.9,7.7,271.5,280.9,7.7,271.5,280.9
2001-06-09 11:00:00,159.458,2.809,8.1,279.2,281.4,8.1,279.2,281.4,8.1,279.2,281.4
2001-06-09 12:00:00,159.5,4.067,8.9,288.4,281.9,8.9,288.4,281.9,8.9,288.4,281.9
2001-06-09 13:00:00,159.542,5.65,9.8,270,282,9.2,283.1,282.2,9.2,283.1,282.2
2001-06-09 14:00:00,159.583,6.373,9.1,270,282.2,9.1,270,282.2,9.9,277,282.3
2001-06-09 15:00:00,159.625,5.831,8.3,274.1,282.1,8.3,274.1,282.1,8.3,274.1,282.1
2001-06-09 16:00:00,159.667,5.43,8.1,279.2,282.2,8.1,279.2,282.2,8.1,279.2,282.2
2001-06-09 17:00:00,159.708,6.588,7.7,273,282.3,7.7,273,282.3,7.7,273,282.3
2001-06-09 18:00:00,159.75,5.179,7.4,267.7,282.5,7.4,267.7,282.5,7.4,267.7,282.5
2001-06-09 19:00:00,159.792,4.494,6.6,260.4,282.3,6.7,261.4,282.5,6.7,261.4,282.5
2001-06-09 20:00:00,159.833,4.473,6.2,245.1,282.3,6.2,245.1,282.3,6.2,251.3,282.4
2001-06-09 21:00:00,159.875,3.362,6,238.7,282.3,6,238.7,282.3,6,238.7,282.3
2001-06-09 22:00:00,159.917,1.626,5.7,247.5,282.2,5.7,247.5,282.2,5.7,247.5,282.2
2001-06-09 23:00:00,159.958,1.592,5.9,250.3,282.1,5.9,250.3,282.1,5.9,250.3,282.1
2001-06-10 00:00:00,160,1.431,5.9,250.3,282,5.9,250.3,282,5.9,250.3,282
2001-06-10 01:00:00,160.042,1.92,4.9,253.4,282,5.6,245.7,281.9,5.6,245.7,281.9
2001-06-10 02:00:00,160.083,1.176,3.8,236.7,282.1,3.8,236.7,282.1,5.5,238.3,281.9
2001-06-10 03:00:00,160.125,1.451,4.4,234.2,282,4.4,234.2,282,4.4,234.2,282
2001-06-10 04:00:00,160.167,0.673,4.8,231.7,282,4.8,231.7,282,4.8,231.7,282
2001-06-10 05:00:00,160.208,0.406,5.4,225.7,282,5.4,225.7,282,5.4,225.7,282
2001-06-10 06:00:00,160.25,0.256,6,220.3,282.2,6,220.3,282.2,6,220.3,282.2
2001-06-10 07:00:00,160.292,0.266,6.4,231.3,282.7,6.2,223.7,282.7,6.2,223.7,282.7
2001-06-10 08:00:00,160.333,0.982,5.8,234.1,283.4,5.8,234.1,283.4,5.7,230.7,283.2
2001-06-10 09:00:00,160.375,1.754,6.2,245.1,284,6.2,245.1,284,6.2,245.1,284
2001-06-10 10:00:00,160.417,0.364,6.8,271.7,284,6.8,271.7,284,6.8,271.7,284
2001-06-10 11:00:00,160.458,1.052,6.4,279.9,283.7,6.4,279.9,283.7,6.4,279.9,283.7
2001-06-10 12:00:00,160.5,1.349,5.9,282.6,283.6,5.9,282.6,283.6,5.9,282.6,283.6
2001-06-10 13:00:00,160.542,1.121,5.8,285,282.7,6.4,294.1,283.5,6.4,294.1,283.5
2001-06-10 14:00:00,160.583,1.158,5.5,294.7,282.8,5.5,294.7,282.8,5.6,300.3,283.5
2001-06-10 15:00:00,160.625,0.341,5.4,290.4,282.8,5.4,290.4,282.8,5.4,290.4,282.8
2001-06-10 16:00:00,160.667,1.008,6.3,290.4,282.8,6.3,290.4,282.8,6.3,290.4,282.8
2001-06-10 17:00:00,160.708,1.696,6.5,288.7,282.5,6.5,288.7,282.5,6.5,288.7,282.5
2001-06-10 18:00:00,160.75,2.485,6.1,281.3,282.3,6.1,281.3,282.3,6.1,281.3,282.3
2001-06-10 19:00:00,160.792,0.698,6.7,265.7,282.1,6.1,267.2,282.1,6.1,267.2,282.1
2001-06-10 20:00:00,160.833,0.506,8.4,268.6,281.9,8.4,268.6,281.9,7.3,262.9,281.9
2001-06-10 21:00:00,160.875,1.019,8.9,274.5,281.7,8.9,274.5,281.7,8.9,274.5,281.7
2001-06-10 22:00:00,160.917,2.308,8.7,273.9,281.8,8.7,273.9,281.8,8.7,273.9,281.8
